taxlevel,taxid,taxa,W134-25PVC-3-17_kraken2_bracken_genuses.report,W133-25PVC-2-17_kraken2_bracken_genuses.report,W132-25PVC-1-17_kraken2_bracken_genuses.report,W131-25PET-3-17_kraken2_bracken_genuses.report,W130-25PET-2-17_kraken2_bracken_genuses.report,W129-25PET-1-17_kraken2_bracken_genuses.report,W128-25PE0.6-3-17_kraken2_bracken_genuses.report,W127-25PE0.6-2-17_kraken2_bracken_genuses.report,W126-25PE0.6-1-17_kraken2_bracken_genuses.report,W125-25S-3-17_kraken2_bracken_genuses.report,W124-25S-2-17_kraken2_bracken_genuses.report,W123-25S-1-17_kraken2_bracken_genuses.report,Q66-25S-3-0_kraken2_bracken_genuses.report,Q65-25S-2-0_kraken2_bracken_genuses.report,Q64-25S-1-0_kraken2_bracken_genuses.report,Q63-25PVC-3-11_kraken2_bracken_genuses.report,Q62-25PVC-2-11_kraken2_bracken_genuses.report,Q61-25PVC-1-11_kraken2_bracken_genuses.report,Q60-25PET-3-11_kraken2_bracken_genuses.report,Q59-25PET-2-11_kraken2_bracken_genuses.report,Q58-25PET-1-11_kraken2_bracken_genuses.report,Q57-25PE0.6-3-11_kraken2_bracken_genuses.report,Q56-25PE0.6-2-11_kraken2_bracken_genuses.report,Q55-25PE0.6-1-11_kraken2_bracken_genuses.report,Q54-25S-3-11_kraken2_bracken_genuses.report,Q53-25S-2-11_kraken2_bracken_genuses.report,Q52-25S-1-11_kraken2_bracken_genuses.report,Q51-25PVC-3-3_kraken2_bracken_genuses.report,Q50-25PVC-2-3_kraken2_bracken_genuses.report,Q49-25PVC-1-3_kraken2_bracken_genuses.report,Q48-25PET-3-3_kraken2_bracken_genuses.report,Q47-25PET-2-3_kraken2_bracken_genuses.report,Q46-25PET-1-3_kraken2_bracken_genuses.report,Q45-25PE0.6-3-3_kraken2_bracken_genuses.report,Q44-25PE0.6-2-3_kraken2_bracken_genuses.report,Q43-25PE0.6-1-3_kraken2_bracken_genuses.report,Q42-25S-3-3_kraken2_bracken_genuses.report,Q41-25S-2-3_kraken2_bracken_genuses.report,Q40-25S-1-3_kraken2_bracken_genuses.report,Q34-25PE0.1-2-11_kraken2_bracken_genuses.report,Q33-25PE0.1-1-11_kraken2_bracken_genuses.report,Q32-25PE0.1-2-3_kraken2_bracken_genuses.report,Q31-25PE0.1-1-3_kraken2_bracken_genuses.report
F,1577788,              Methanomassiliicoccaceae,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,
G,1579505,                  Rubripirellula,55.0,64.0,66.0,57.0,67.0,72.0,88.0,43.0,44.0,86.0,85.0,46.0,143.0,110.0,61.0,57.0,53.0,,39.0,43.0,64.0,61.0,41.0,21.0,20.0,54.0,44.0,,75.0,34.0,51.0,17.0,97.0,48.0,60.0,41.0,92.0,20.0,60.0,75.0,157.0,72.0,67.0
G,1579506,                  Roseimaritima,81.0,100.0,101.0,67.0,49.0,34.0,33.0,41.0,68.0,77.0,42.0,36.0,25.0,33.0,18.0,33.0,45.0,28.0,19.0,25.0,31.0,33.0,40.0,26.0,48.0,28.0,51.0,15.0,8.0,7.0,10.0,16.0,22.0,17.0,11.0,10.0,17.0,22.0,24.0,79.0,61.0,20.0,24.0
G,1593364,            Candidatus Nitrosopelagicus,,,,,2.0,,,,,5.0,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,2.0,3.0,,2.0,,,
G,1594166,                Oricola,38.0,65.0,45.0,84.0,71.0,41.0,98.0,60.0,58.0,113.0,80.0,75.0,89.0,117.0,96.0,51.0,56.0,61.0,71.0,52.0,53.0,64.0,43.0,53.0,54.0,60.0,78.0,42.0,53.0,94.0,96.0,36.0,86.0,64.0,51.0,74.0,46.0,65.0,74.0,61.0,60.0,74.0,115.0
G,1597779,                Eleftheria,64.0,186.0,103.0,415.0,403.0,409.0,804.0,717.0,518.0,825.0,689.0,646.0,1328.0,1120.0,902.0,33.0,47.0,57.0,321.0,211.0,364.0,441.0,351.0,259.0,384.0,440.0,330.0,92.0,201.0,249.0,630.0,379.0,551.0,644.0,481.0,441.0,646.0,684.0,766.0,274.0,405.0,527.0,717.0
G,1602338,                Emcibacter,4.0,,2.0,,,,,,,,,,,,,,,,3.0,,,3.0,3.0,4.0,,,,,,,,,,3.0,,,,,,,,,
G,1602345,                Parasaccharibacter,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
G,1604696,                Faucicola,8.0,14.0,9.0,,50.0,24.0,150.0,144.0,333.0,36.0,568.0,147.0,51.0,,108.0,16.0,14.0,32.0,33.0,70.0,16.0,366.0,479.0,243.0,,,,96.0,75.0,119.0,31.0,,,573.0,1167.0,483.0,146.0,569.0,,60.0,,45.0,
G,1607807,                Candidatus Methanoplasma,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,
G,1608298,                Thiolapillus,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,3.0
G,1609627,                  Hydrogenibacillus,,3.0,,,,,,,3.0,,4.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,3.0,
G,1612157,                Pararhodospirillum,10.0,23.0,27.0,38.0,39.0,28.0,,44.0,29.0,37.0,25.0,10.0,19.0,,10.0,33.0,25.0,25.0,27.0,26.0,31.0,21.0,37.0,48.0,9.0,24.0,40.0,18.0,22.0,21.0,20.0,31.0,23.0,29.0,34.0,20.0,16.0,21.0,,32.0,33.0,33.0,38.0
G,1612611,                  Pararhizobium,477.0,416.0,475.0,265.0,174.0,154.0,174.0,249.0,215.0,162.0,192.0,210.0,741.0,681.0,596.0,570.0,440.0,521.0,157.0,70.0,123.0,147.0,91.0,154.0,114.0,141.0,126.0,1432.0,1438.0,1203.0,346.0,193.0,125.0,142.0,164.0,135.0,89.0,164.0,113.0,198.0,211.0,294.0,266.0
G,1617805,                Amylibacter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
O,1617890,            Arenicellales,,,,,,,4.0,,,3.0,,,5.0,8.0,3.0,3.0,,,,,,,,2.0,,5.0,2.0,,,5.0,,,,,,2.0,,,,,,,2.0
G,1620790,                  Halotia,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,3.0,,,,,,,3.0,,9.0,,9.0,,,,5.0
G,1621534,                Paraglaciecola,,,,,,,,,,,,,12.0,,,,,,,,,,4.0,,,,,,,,,,,4.0,,,,,,,,,
G,1632780,                Phreatobacter,82.0,78.0,132.0,138.0,131.0,120.0,176.0,197.0,170.0,226.0,239.0,238.0,715.0,432.0,457.0,52.0,94.0,89.0,93.0,98.0,98.0,107.0,129.0,72.0,81.0,102.0,93.0,54.0,80.0,117.0,156.0,122.0,117.0,182.0,153.0,137.0,107.0,155.0,136.0,154.0,121.0,178.0,176.0
C,1643678,          Nitrososphaeria,2634.0,4259.0,4178.0,5191.0,7696.0,7067.0,8053.0,7011.0,4661.0,5716.0,5976.0,6236.0,4977.0,4575.0,5137.0,901.0,587.0,836.0,2075.0,2232.0,998.0,2818.0,1863.0,1336.0,2192.0,2931.0,1724.0,1205.0,1480.0,2038.0,2443.0,920.0,1727.0,1798.0,2097.0,1186.0,2286.0,2040.0,2296.0,1990.0,2942.0,1351.0,2862.0
O,1643682,            Geodermatophilales,2062.0,4201.0,2672.0,2668.0,2521.0,2653.0,5090.0,3003.0,1208.0,2072.0,2478.0,2605.0,4880.0,4327.0,4697.0,1125.0,434.0,856.0,1228.0,844.0,355.0,1325.0,665.0,385.0,1220.0,1303.0,1175.0,3786.0,4350.0,5091.0,2517.0,688.0,1373.0,1881.0,1368.0,1574.0,2092.0,2065.0,2285.0,1068.0,2306.0,789.0,3491.0
O,1643683,            Acidothermales,,,,,,,,,,,,6.0,,,,,,,,,,5.0,,,,,,2.0,,,,,,,,,,,6.0,,,,
O,1643684,            Nakamurellales,60.0,77.0,65.0,68.0,78.0,87.0,64.0,95.0,109.0,132.0,99.0,111.0,189.0,190.0,152.0,35.0,38.0,63.0,71.0,39.0,55.0,146.0,59.0,52.0,117.0,149.0,123.0,56.0,47.0,85.0,33.0,36.0,74.0,82.0,89.0,85.0,127.0,62.0,98.0,61.0,51.0,78.0,92.0
F,1643685,              Borreliaceae,,,,,,,,,,,,,,,,,,,,,,,2.0,,,3.0,,,,,,,,,,,,,,7.0,,,
O,1643686,            Brachyspirales,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
O,1643688,            Leptospirales,172.0,399.0,164.0,373.0,334.0,382.0,1212.0,707.0,693.0,992.0,1142.0,451.0,1685.0,1545.0,1416.0,22.0,5.0,24.0,274.0,310.0,158.0,114.0,109.0,209.0,135.0,557.0,353.0,20.0,28.0,25.0,272.0,66.0,208.0,310.0,137.0,270.0,374.0,393.0,247.0,107.0,238.0,178.0,388.0
O,1643822,            Eggerthellales,31.0,,95.0,388.0,23.0,559.0,58.0,1327.0,,285.0,,291.0,131.0,44.0,346.0,,20.0,,174.0,,,2.0,,,45.0,398.0,,,,,30.0,31.0,199.0,38.0,,,13.0,262.0,,38.0,,,77.0
F,1643824,              Atopobiaceae,,,,,,611.0,3.0,,,,,2.0,201.0,229.0,,,,,,,,,,,,100.0,,,,,,2.0,7.0,,,,,,11.0,,,,
F,1643826,              Eggerthellaceae,31.0,,95.0,388.0,23.0,559.0,58.0,1327.0,,285.0,,291.0,131.0,44.0,346.0,,20.0,,174.0,,,2.0,,,45.0,398.0,,,,,30.0,31.0,199.0,38.0,,,13.0,262.0,,38.0,,,77.0
O,1643946,            Kosmotogales,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,1643948,              Kosmotogaceae,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,1643950,              Fervidobacteriaceae,,,,,,,,2.0,,,,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,
F,1644056,                Haloferacaceae,26.0,76.0,63.0,51.0,65.0,30.0,16.0,25.0,4.0,,26.0,29.0,30.0,87.0,7.0,31.0,,8.0,58.0,42.0,,,,,57.0,71.0,,76.0,,48.0,23.0,14.0,69.0,6.0,47.0,6.0,81.0,51.0,10.0,,14.0,33.0,
F,1644061,                Natrialbaceae,7.0,,,43.0,3.0,48.0,33.0,81.0,4.0,85.0,,,75.0,84.0,145.0,,,8.0,,,31.0,2.0,111.0,33.0,,9.0,,,,,,9.0,,8.0,30.0,5.0,4.0,58.0,7.0,,,31.0,77.0
G,1647173,                    Acetobacteroides,7.0,8.0,11.0,4.0,6.0,4.0,11.0,17.0,13.0,19.0,15.0,28.0,33.0,28.0,37.0,12.0,13.0,2.0,7.0,5.0,16.0,3.0,6.0,9.0,9.0,17.0,7.0,13.0,7.0,10.0,4.0,10.0,8.0,10.0,13.0,12.0,11.0,8.0,12.0,5.0,6.0,7.0,11.0
G,1647175,                Aestuariispira,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,3.0,,,,,,,,,,,,,
F,1647988,                Akkermansiaceae,464.0,368.0,613.0,938.0,1053.0,720.0,1123.0,2.0,,,5.0,102.0,143.0,12.0,63.0,9.0,8.0,13.0,53.0,8.0,39.0,22.0,5.0,156.0,11.0,,79.0,51.0,98.0,9.0,54.0,76.0,17.0,58.0,74.0,9.0,157.0,136.0,12.0,7.0,6.0,93.0,47.0
G,1648491,                Aquihabitans,2619.0,2471.0,3330.0,6837.0,3778.0,3992.0,4679.0,4432.0,5015.0,6037.0,4645.0,4396.0,10260.0,8511.0,8616.0,3998.0,3231.0,4360.0,7741.0,6475.0,6310.0,7198.0,5747.0,6078.0,7198.0,7386.0,7381.0,4119.0,3707.0,4597.0,5293.0,4974.0,6131.0,5383.0,5061.0,4934.0,5589.0,5224.0,5446.0,6953.0,6178.0,6249.0,5073.0
G,1648508,                Ciceribacter,9.0,,7.0,11.0,,13.0,24.0,16.0,,,,,38.0,2511.0,2605.0,934.0,,4.0,13.0,,,730.0,,,12.0,,,4.0,347.0,444.0,22.0,,,26.0,,,,,,14.0,11.0,15.0,9.0
G,1649331,                Fretibacter,4.0,13.0,7.0,,5.0,,4.0,7.0,,8.0,,5.0,3.0,,,,,5.0,,,,,7.0,,8.0,9.0,9.0,,,,,,5.0,,,,,,,,6.0,,
G,1649453,                  Gimesia,53.0,56.0,61.0,60.0,54.0,71.0,57.0,43.0,46.0,69.0,44.0,51.0,121.0,114.0,56.0,52.0,43.0,42.0,63.0,65.0,62.0,55.0,40.0,53.0,48.0,51.0,41.0,28.0,39.0,23.0,46.0,37.0,53.0,31.0,52.0,28.0,49.0,41.0,56.0,64.0,55.0,34.0,20.0
G,1649454,                Glaciihabitans,,,,,,,,,,,,5.0,,,,,,,,3.0,,,,,,,,,2.0,,,,,,,,,,,,,,
G,1649457,                Homoserinibacter,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,9.0,13.0,12.0,,,,,,9.0,,,,,,6.0,8.0
G,1649459,                Hungatella,,,,,,,,,,,,,,,,,,,,52.0,,,,,,,,,,,,,,,2.0,,,,,,,40.0,
G,1649460,                    Hwangdonia,,,,,,,,,,,,,,,,,,,,37.0,,,,,,,,,,,,,12.0,,,,,,,,,,
G,1649461,                    Imperialibacter,122.0,174.0,107.0,89.0,68.0,94.0,83.0,40.0,44.0,44.0,76.0,7.0,25.0,35.0,22.0,20.0,18.0,27.0,29.0,34.0,12.0,10.0,41.0,23.0,55.0,38.0,26.0,8.0,14.0,8.0,25.0,43.0,,47.0,30.0,2.0,19.0,19.0,38.0,28.0,29.0,24.0,14.0
G,1649463,                Lentilitoribacter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,3.0,
G,1649466,                Marinicauda,,19.0,46.0,64.0,42.0,32.0,74.0,47.0,46.0,30.0,78.0,66.0,71.0,101.0,224.0,37.0,22.0,31.0,18.0,,,,19.0,28.0,20.0,41.0,21.0,13.0,28.0,,34.0,25.0,27.0,27.0,45.0,,48.0,57.0,29.0,19.0,29.0,32.0,46.0
G,1649468,                Melaminivora,1879.0,2233.0,1877.0,3723.0,3753.0,3216.0,3816.0,3056.0,2036.0,2223.0,1426.0,1783.0,2711.0,1739.0,2497.0,934.0,1211.0,1308.0,3194.0,2736.0,3258.0,3445.0,3439.0,3391.0,3121.0,3478.0,3408.0,566.0,795.0,820.0,2508.0,3115.0,2904.0,3261.0,3151.0,2418.0,3340.0,3455.0,3475.0,3252.0,3477.0,3695.0,3507.0
G,1649474,                    Nibribacter,,,39.0,,,,,,,,,,19.0,18.0,17.0,,30.0,,,,,,,,,,,13.0,17.0,,,,16.0,,,,,,,,,,
G,1649475,                Paludibaculum,56.0,66.0,101.0,144.0,162.0,178.0,237.0,222.0,183.0,252.0,192.0,202.0,221.0,158.0,175.0,21.0,31.0,34.0,126.0,112.0,92.0,153.0,120.0,107.0,120.0,153.0,127.0,19.0,29.0,37.0,114.0,83.0,124.0,121.0,117.0,105.0,118.0,123.0,112.0,117.0,136.0,72.0,125.0
G,1649478,                Pelolinea,5.0,13.0,2.0,3.0,9.0,15.0,20.0,4.0,5.0,9.0,13.0,16.0,42.0,42.0,44.0,,2.0,4.0,11.0,9.0,7.0,10.0,3.0,,3.0,12.0,10.0,6.0,11.0,14.0,14.0,5.0,7.0,8.0,14.0,9.0,16.0,15.0,18.0,9.0,5.0,7.0,12.0
G,1649479,                Permianibacter,3.0,13.0,11.0,10.0,34.0,34.0,16.0,31.0,35.0,48.0,32.0,22.0,15.0,13.0,18.0,6.0,10.0,11.0,34.0,31.0,51.0,35.0,29.0,77.0,33.0,51.0,28.0,9.0,12.0,20.0,30.0,47.0,63.0,40.0,65.0,24.0,23.0,38.0,31.0,24.0,24.0,57.0,26.0
G,1649480,                  Planctopirus,821.0,771.0,870.0,442.0,422.0,533.0,434.0,469.0,473.0,471.0,425.0,449.0,439.0,332.0,413.0,505.0,611.0,529.0,402.0,522.0,492.0,534.0,451.0,399.0,429.0,517.0,539.0,182.0,209.0,193.0,232.0,267.0,243.0,271.0,261.0,215.0,204.0,220.0,222.0,579.0,522.0,264.0,291.0
G,1649482,                    Pseudopedobacter,114.0,,213.0,505.0,,1190.0,,683.0,439.0,574.0,1028.0,,78.0,100.0,111.0,90.0,48.0,45.0,408.0,1658.0,1610.0,415.0,846.0,1123.0,522.0,905.0,1293.0,10.0,,7.0,51.0,309.0,135.0,104.0,412.0,512.0,229.0,217.0,695.0,1129.0,596.0,138.0,69.0
G,1649483,                Pseudopelagicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
G,1649486,                Rhizorhabdus,6838.0,5667.0,6974.0,8561.0,8809.0,7398.0,7271.0,7899.0,8994.0,8940.0,8360.0,6705.0,1010.0,1231.0,1165.0,6469.0,8636.0,8704.0,11698.0,8649.0,12241.0,12356.0,11728.0,10955.0,9647.0,11615.0,11860.0,3754.0,4524.0,4777.0,7763.0,11515.0,10937.0,9927.0,7447.0,9029.0,6449.0,7094.0,6688.0,10472.0,10837.0,10756.0,7313.0
G,1649490,                  Rubinisphaera,119.0,116.0,64.0,,,,82.0,,,46.0,40.0,,69.0,99.0,,,,,,,,,,,,55.0,,,,,37.0,34.0,,,,45.0,,36.0,57.0,109.0,95.0,,
G,1649491,                Salinispirillum,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G,1649495,                    Seonamhaeicola,3.0,3.0,,10.0,11.0,17.0,16.0,11.0,22.0,55.0,13.0,13.0,,,,,3.0,,,12.0,23.0,18.0,7.0,,15.0,7.0,19.0,4.0,2.0,,,6.0,,9.0,,,7.0,7.0,,13.0,10.0,5.0,
G,1649499,                Swingsia,,,,15.0,16.0,22.0,,12.0,18.0,,,,,,,,,,52.0,9.0,9.0,14.0,25.0,34.0,10.0,21.0,39.0,,,,23.0,18.0,9.0,33.0,20.0,14.0,,42.0,,15.0,26.0,9.0,15.0
G,1649506,                    Thermoflavifilum,,,,2.0,5.0,7.0,,,,3.0,,5.0,6.0,,3.0,,4.0,,,,8.0,2.0,,,5.0,4.0,5.0,,,2.0,,4.0,3.0,6.0,3.0,,,6.0,4.0,2.0,,2.0,2.0
G,1649510,                Variibacter,16.0,30.0,20.0,45.0,26.0,50.0,53.0,44.0,25.0,52.0,74.0,34.0,107.0,117.0,81.0,8.0,7.0,11.0,18.0,13.0,8.0,25.0,11.0,20.0,22.0,25.0,47.0,24.0,16.0,33.0,38.0,8.0,28.0,41.0,15.0,28.0,26.0,37.0,41.0,23.0,22.0,19.0,34.0
G,1653174,                Actinotignum,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,
G,1653176,                Cereibacter,7884.0,8253.0,7826.0,5227.0,5541.0,5524.0,5761.0,5355.0,6295.0,7054.0,5913.0,5972.0,4879.0,4530.0,4089.0,7185.0,7727.0,6747.0,5277.0,5404.0,4349.0,7558.0,6276.0,4911.0,5611.0,5833.0,5874.0,5025.0,5308.0,6131.0,4182.0,4672.0,3406.0,4672.0,4280.0,4011.0,3990.0,3743.0,3286.0,9853.0,9204.0,7774.0,6143.0
G,1654718,                Parablastomonas,441.0,465.0,528.0,1590.0,1566.0,1841.0,1141.0,1471.0,1596.0,1606.0,1296.0,1238.0,119.0,121.0,105.0,446.0,591.0,695.0,1999.0,1795.0,2585.0,2462.0,2079.0,2246.0,1772.0,2085.0,2006.0,268.0,293.0,291.0,1344.0,1848.0,1676.0,1456.0,1419.0,1486.0,1373.0,1414.0,1237.0,2172.0,2005.0,2028.0,1307.0
G,1654787,                Thiopseudomonas,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,6.0,,,,,,,,,,,,,
G,1654931,                Crenobacter,48.0,68.0,32.0,97.0,60.0,66.0,179.0,136.0,58.0,110.0,149.0,72.0,220.0,70.0,89.0,,14.0,23.0,71.0,33.0,36.0,45.0,24.0,71.0,53.0,93.0,34.0,47.0,43.0,92.0,53.0,43.0,53.0,81.0,86.0,,91.0,61.0,90.0,31.0,46.0,27.0,119.0
F1,1655488,                Luna cluster,,,,,5.0,,,,,,,,98.0,118.0,58.0,,,,,,,,,,,,,,,,9.0,,5.0,7.0,7.0,,5.0,,,,,,7.0
F2,1655489,                  Luna-1 subcluster,,,,,5.0,,,,,,,,98.0,118.0,58.0,,,,,,,,,,,,,,,,9.0,,5.0,7.0,7.0,,5.0,,,,,,7.0
F,1655514,              Candidatus Pelagibacteraceae,,,3.0,,,,,,,,,,2.0,,3.0,,2.0,,,,,,,,,,,,2.0,,,,3.0,,,,,,,,2.0,,
G,1658781,                Aliiroseovarius,29.0,23.0,31.0,11.0,7.0,8.0,17.0,,,23.0,20.0,,17.0,10.0,22.0,,17.0,13.0,17.0,14.0,,11.0,7.0,,,15.0,7.0,26.0,6.0,10.0,10.0,17.0,14.0,14.0,7.0,14.0,11.0,,15.0,8.0,15.0,7.0,15.0
C,1663419,          Fimbriimonadia,16.0,17.0,24.0,47.0,24.0,37.0,40.0,35.0,40.0,77.0,51.0,50.0,20.0,19.0,20.0,6.0,12.0,16.0,47.0,35.0,48.0,36.0,31.0,34.0,22.0,45.0,24.0,5.0,6.0,21.0,23.0,40.0,34.0,33.0,38.0,36.0,26.0,34.0,32.0,25.0,25.0,26.0,19.0
O,1663425,            Fimbriimonadales,16.0,17.0,24.0,47.0,24.0,37.0,40.0,35.0,40.0,77.0,51.0,50.0,20.0,19.0,20.0,6.0,12.0,16.0,47.0,35.0,48.0,36.0,31.0,34.0,22.0,45.0,24.0,5.0,6.0,21.0,23.0,40.0,34.0,33.0,38.0,36.0,26.0,34.0,32.0,25.0,25.0,26.0,19.0
F,1663426,              Fimbriimonadaceae,16.0,17.0,24.0,47.0,24.0,37.0,40.0,35.0,40.0,77.0,51.0,50.0,20.0,19.0,20.0,6.0,12.0,16.0,47.0,35.0,48.0,36.0,31.0,34.0,22.0,45.0,24.0,5.0,6.0,21.0,23.0,40.0,34.0,33.0,38.0,36.0,26.0,34.0,32.0,25.0,25.0,26.0,19.0
G,1663717,                Herbinix,123.0,88.0,259.0,140.0,206.0,404.0,234.0,273.0,190.0,252.0,308.0,523.0,516.0,438.0,220.0,56.0,58.0,52.0,130.0,133.0,178.0,225.0,212.0,149.0,187.0,203.0,234.0,35.0,47.0,42.0,112.0,91.0,163.0,94.0,163.0,105.0,86.0,99.0,56.0,178.0,248.0,91.0,125.0
G,1676125,                  Thermogutta,,3.0,,,4.0,,3.0,,5.0,,,,7.0,,4.0,,2.0,,,,,,,,,2.0,,,,,,3.0,,3.0,,,,5.0,3.0,,,,
F,1676141,              Wenzhouxiangellaceae,7.0,15.0,9.0,21.0,12.0,26.0,25.0,,16.0,12.0,28.0,6.0,21.0,29.0,34.0,4.0,3.0,26.0,14.0,4.0,4.0,7.0,9.0,,9.0,13.0,8.0,20.0,7.0,17.0,35.0,36.0,13.0,28.0,21.0,26.0,18.0,22.0,11.0,7.0,12.0,13.0,15.0
G,1676142,                Wenzhouxiangella,7.0,15.0,9.0,21.0,12.0,26.0,25.0,,16.0,12.0,28.0,6.0,21.0,29.0,34.0,4.0,3.0,26.0,14.0,4.0,4.0,7.0,9.0,,9.0,13.0,8.0,20.0,7.0,17.0,35.0,36.0,13.0,28.0,21.0,26.0,18.0,22.0,11.0,7.0,12.0,13.0,15.0
C,1676648,          Limnochordia,,,5.0,2.0,12.0,2.0,9.0,5.0,4.0,,3.0,,32.0,11.0,12.0,,2.0,,,,,8.0,,,,10.0,2.0,,2.0,,6.0,,10.0,4.0,3.0,3.0,14.0,,5.0,,2.0,,2.0
O,1676649,            Limnochordales,,,5.0,2.0,12.0,2.0,9.0,5.0,4.0,,3.0,,32.0,11.0,12.0,,2.0,,,,,8.0,,,,10.0,2.0,,2.0,,6.0,,10.0,4.0,3.0,3.0,14.0,,5.0,,2.0,,2.0
F,1676650,              Limnochordaceae,,,2.0,2.0,5.0,2.0,,5.0,4.0,,3.0,,23.0,,,,,,,,,5.0,,,,4.0,,,2.0,,2.0,,2.0,,,,7.0,,3.0,,,,2.0
G,1676651,                Limnochorda,,,2.0,2.0,5.0,2.0,,5.0,4.0,,3.0,,23.0,,,,,,,,,5.0,,,,4.0,,,2.0,,2.0,,2.0,,,,7.0,,3.0,,,,2.0
G,1677050,                Novibacillus,17.0,16.0,7.0,8.0,15.0,14.0,9.0,28.0,17.0,23.0,10.0,15.0,50.0,33.0,27.0,4.0,2.0,,4.0,10.0,4.0,10.0,22.0,5.0,,12.0,21.0,4.0,11.0,5.0,9.0,,,8.0,,5.0,6.0,6.0,10.0,7.0,28.0,,8.0
G,1679002,                Candidatus Methylopumilus,,,4.0,8.0,2.0,,,,,,,,835.0,991.0,825.0,,,,,2.0,,,2.0,,,,,3.0,3.0,10.0,12.0,3.0,7.0,,5.0,10.0,19.0,3.0,3.0,,,6.0,6.0
G,1679449,                Pseudooceanicola,161.0,109.0,115.0,86.0,68.0,65.0,85.0,92.0,44.0,104.0,20.0,68.0,112.0,35.0,38.0,75.0,99.0,127.0,102.0,87.0,99.0,130.0,111.0,38.0,70.0,130.0,69.0,104.0,113.0,90.0,49.0,53.0,89.0,39.0,74.0,74.0,80.0,43.0,88.0,141.0,128.0,163.0,167.0
O,1692040,            Acidiferrobacterales,10258.0,19368.0,16376.0,33236.0,37977.0,38989.0,65733.0,40049.0,20303.0,32271.0,38466.0,38332.0,90231.0,75857.0,81809.0,5759.0,2979.0,5348.0,18389.0,11780.0,4912.0,16348.0,10310.0,5598.0,14710.0,18823.0,13576.0,19751.0,24090.0,31384.0,35194.0,13633.0,25826.0,28721.0,28484.0,25354.0,39391.0,36011.0,41172.0,10698.0,21990.0,12755.0,45329.0
F,1692041,              Acidiferrobacteraceae,10258.0,19368.0,16376.0,33236.0,37977.0,38989.0,65733.0,40049.0,20303.0,32271.0,38466.0,38332.0,90231.0,75857.0,81809.0,5759.0,2979.0,5348.0,18389.0,11780.0,4912.0,16348.0,10310.0,5598.0,14710.0,18823.0,13576.0,19751.0,24090.0,31384.0,35194.0,13633.0,25826.0,28721.0,28484.0,25354.0,39391.0,36011.0,41172.0,10698.0,21990.0,12755.0,45329.0
G,1692042,                Sulfurifustis,99.0,189.0,169.0,257.0,301.0,338.0,543.0,309.0,195.0,262.0,294.0,277.0,662.0,537.0,539.0,52.0,33.0,58.0,154.0,121.0,47.0,144.0,109.0,67.0,108.0,180.0,116.0,182.0,187.0,214.0,287.0,104.0,206.0,238.0,207.0,174.0,315.0,273.0,306.0,95.0,180.0,95.0,393.0
G,1697958,                Aliisedimentitalea,17.0,28.0,35.0,16.0,18.0,,27.0,18.0,,,,,,,,,,,,,,,,,,24.0,,,14.0,,,,,,,,,,16.0,,,,
G,1705353,                Aurantimicrobium,,,,,,,6.0,,,,,,104.0,119.0,85.0,,,,3.0,4.0,3.0,4.0,9.0,,5.0,,,4.0,6.0,,23.0,15.0,19.0,21.0,19.0,7.0,22.0,23.0,7.0,4.0,11.0,30.0,70.0
G,1706033,                Sediminicoccus,55.0,49.0,73.0,53.0,46.0,49.0,57.0,35.0,68.0,69.0,47.0,62.0,250.0,147.0,231.0,20.0,25.0,69.0,41.0,23.0,30.0,78.0,55.0,25.0,25.0,42.0,44.0,98.0,104.0,107.0,96.0,68.0,74.0,66.0,52.0,65.0,64.0,50.0,64.0,22.0,46.0,76.0,97.0
